Startup_ID,Team_Size,Founder_Experience_Years,Startup_Age_Years,Industry,City,Funding_Goal,Funding_Raised,Funding_Success,Growth_Rate,Revenue
2639,17,1,10,E-Commerce,Mumbai,343742,2402967,Yes,High,5000000
2640,5,9,8,FinTech,Hyderabad,1020774,933479,No,Low,500000
2641,8,13,7,FinTech,Pune,230566,298321,Yes,High,5000000
2642,12,4,10,FinTech,Mumbai,392692,685289,Yes,High,5000000
2643,13,2,2,E-Commerce,Delhi,751948,21339,No,Low,500000
2644,20,4,1,HealthTech,Kolkata,651108,1866204,Yes,High,5000000
2645,8,7,1,AgriTech,Hyderabad,1696316,131500,No,Low,500000
2646,10,4,8,FinTech,Delhi,490248,1051356,Yes,High,5000000
2647,7,3,5,HealthTech,Bangalore,544770,1213389,Yes,High,5000000
2648,10,5,2,AI,Mumbai,1001383,2078403,Yes,High,5000000
2649,7,8,4,AI,Mumbai,235106,874984,Yes,High,5000000
2650,4,8,4,FinTech,Chennai,637366,465329,No,Low,500000
2651,4,4,3,E-Commerce,Kolkata,693524,1824958,Yes,High,5000000
2652,12,0,9,E-Commerce,Mumbai,1003334,1406776,Yes,High,5000000
2653,20,4,3,E-Commerce,Chennai,403762,795565,Yes,High,5000000
2654,8,6,9,EdTech,Kolkata,962475,2383371,Yes,High,5000000
2655,13,6,3,EdTech,Kolkata,1488310,977535,No,Low,500000
2656,9,8,10,AI,Hyderabad,673948,211914,No,Low,500000
2657,7,7,1,EdTech,Pune,760492,1539350,Yes,High,5000000
2658,11,4,6,AgriTech,Chennai,378883,1724095,Yes,High,5000000
2659,18,2,3,HealthTech,Delhi,758586,822614,Yes,High,5000000
2660,18,5,5,HealthTech,Pune,1124061,2251828,Yes,High,5000000
2661,2,5,2,HealthTech,Mumbai,1057831,900456,No,Low,500000
2662,7,5,7,AI,Chennai,1283116,2295331,Yes,High,5000000
2663,12,13,1,E-Commerce,Bangalore,868871,295020,No,Low,500000
2664,15,0,3,E-Commerce,Kolkata,978705,1611112,Yes,High,5000000
2665,19,10,8,EdTech,Bangalore,1235110,20574,No,Low,500000
2666,4,14,7,E-Commerce,Mumbai,782298,1064965,Yes,High,5000000
2667,14,15,4,AgriTech,Pune,162577,205884,Yes,High,5000000
2668,11,4,7,FinTech,Bangalore,1886942,2190635,Yes,High,5000000
2669,13,0,2,AgriTech,Mumbai,1594571,1707103,Yes,High,5000000
2670,4,13,2,AI,Chennai,514740,351214,No,Low,500000
2671,14,0,10,CleanTech,Delhi,517409,2376650,Yes,High,5000000
2672,8,13,2,E-Commerce,Hyderabad,980370,1277516,Yes,High,5000000
2673,3,13,4,HealthTech,Pune,1416871,880362,No,Low,500000
2674,18,11,6,HealthTech,Delhi,1619885,1086165,No,Low,500000
2675,13,14,6,AgriTech,Mumbai,1691492,1690604,No,Low,500000
2676,3,7,9,CleanTech,Mumbai,1311038,2376012,Yes,High,5000000
2677,19,7,8,HealthTech,Kolkata,826577,1468659,Yes,High,5000000
2678,7,8,1,FinTech,Bangalore,437038,892588,Yes,High,5000000
2679,3,7,4,AI,Delhi,366431,1628364,Yes,High,5000000
2680,2,11,6,CleanTech,Pune,532841,879584,Yes,High,5000000
2681,20,4,10,E-Commerce,Bangalore,1952988,845943,No,Low,500000
2682,17,14,6,CleanTech,Pune,217455,2310355,Yes,High,5000000
2683,7,3,8,EdTech,Kolkata,1876924,2462238,Yes,High,5000000
2684,4,11,1,HealthTech,Hyderabad,265432,745293,Yes,High,5000000
2685,2,2,10,EdTech,Pune,1756421,727901,No,Low,500000
2686,3,9,6,EdTech,Kolkata,474206,1995788,Yes,High,5000000
2687,15,5,7,CleanTech,Bangalore,1183421,809209,No,Low,500000
2688,12,11,8,EdTech,Delhi,1315419,2160419,Yes,High,5000000
2689,18,4,1,AI,Pune,394981,1441966,Yes,High,5000000
2690,17,9,2,AgriTech,Delhi,1526175,2026203,Yes,High,5000000
2691,9,4,8,EdTech,Mumbai,1470125,618607,No,Low,500000
2692,16,2,3,AI,Delhi,1412482,1361520,No,Low,500000
2693,8,12,3,HealthTech,Bangalore,1831969,1583312,No,Low,500000
2694,5,2,10,EdTech,Chennai,662528,529595,No,Low,500000
2695,7,6,2,CleanTech,Mumbai,1805702,1700182,No,Low,500000
2696,7,15,7,EdTech,Mumbai,1003503,2199404,Yes,High,5000000
2697,15,6,9,AI,Delhi,1370348,2080414,Yes,High,5000000
2698,3,4,10,FinTech,Pune,1564457,101702,No,Low,500000
2699,15,13,9,AI,Hyderabad,269497,892025,Yes,High,5000000
2700,14,3,1,E-Commerce,Hyderabad,1318588,2309528,Yes,High,5000000
2701,5,7,9,HealthTech,Hyderabad,595319,343328,No,Low,500000
2702,19,4,9,FinTech,Delhi,1074168,644983,No,Low,500000
2703,20,4,9,HealthTech,Delhi,876137,2263051,Yes,High,5000000
2704,11,14,6,HealthTech,Kolkata,1269433,844502,No,Low,500000
2705,18,2,4,AI,Hyderabad,368764,1928725,Yes,High,5000000
2706,9,4,4,EdTech,Hyderabad,1075844,2493974,Yes,High,5000000
2707,12,14,8,E-Commerce,Pune,997211,525907,No,Low,500000
2708,12,14,10,HealthTech,Mumbai,1550633,1574232,Yes,High,5000000
2709,8,9,2,EdTech,Delhi,967277,1663370,Yes,High,5000000
2710,17,7,2,AI,Mumbai,130896,1725863,Yes,High,5000000
2711,8,12,5,AgriTech,Pune,1350296,519908,No,Low,500000
2712,20,12,7,AgriTech,Hyderabad,352854,1295912,Yes,High,5000000
2713,13,7,8,HealthTech,Kolkata,1230361,2448689,Yes,High,5000000
2714,6,0,1,CleanTech,Kolkata,1281325,750329,No,Low,500000
2715,11,8,4,HealthTech,Hyderabad,1174891,2141566,Yes,High,5000000
2716,19,8,9,HealthTech,Kolkata,1513866,831457,No,Low,500000
2717,17,4,4,E-Commerce,Mumbai,185185,1845160,Yes,High,5000000
2718,5,4,9,FinTech,Hyderabad,281905,2086601,Yes,High,5000000
2719,14,6,6,E-Commerce,Bangalore,82154,826793,Yes,High,5000000
2720,5,5,5,EdTech,Hyderabad,1491576,1643949,Yes,High,5000000
2721,13,10,7,AI,Mumbai,160928,2392864,Yes,High,5000000
2722,6,9,9,AI,Pune,465004,146802,No,Low,500000
2723,4,15,4,CleanTech,Pune,190033,2259246,Yes,High,5000000
2724,17,7,4,E-Commerce,Chennai,681203,1449646,Yes,High,5000000
2725,14,13,6,FinTech,Mumbai,1832920,22672,No,Low,500000
2726,14,10,5,EdTech,Delhi,221219,1448697,Yes,High,5000000
2727,2,1,1,EdTech,Hyderabad,302989,522897,Yes,High,5000000
2728,15,9,8,EdTech,Pune,915611,80339,No,Low,500000
2729,12,4,8,EdTech,Hyderabad,870854,329789,No,Low,500000
2730,4,4,9,EdTech,Delhi,239615,665125,Yes,High,5000000
2731,17,3,9,AgriTech,Mumbai,908585,1027979,Yes,High,5000000
2732,12,4,4,AI,Hyderabad,1443684,1518517,Yes,High,5000000
2733,9,4,3,CleanTech,Chennai,394129,1756954,Yes,High,5000000
2734,11,1,4,FinTech,Delhi,285737,429101,Yes,High,5000000
2735,18,14,1,EdTech,Hyderabad,831483,2139975,Yes,High,5000000
2736,18,13,6,FinTech,Kolkata,179445,989953,Yes,High,5000000
2737,2,10,10,EdTech,Bangalore,467950,1936530,Yes,High,5000000
2738,10,14,7,AgriTech,Kolkata,468302,1206621,Yes,High,5000000
2739,13,9,6,CleanTech,Hyderabad,1668103,2397549,Yes,High,5000000
2740,5,1,7,E-Commerce,Delhi,978863,1799510,Yes,High,5000000
2741,9,11,5,E-Commerce,Bangalore,412440,1489048,Yes,High,5000000
2742,6,12,6,AI,Pune,1499955,1367894,No,Low,500000
2743,11,3,3,E-Commerce,Hyderabad,785397,1387063,Yes,High,5000000
2744,14,8,2,AI,Pune,839259,1508350,Yes,High,5000000
2745,10,4,4,EdTech,Mumbai,1293656,501423,No,Low,500000
2746,6,1,4,EdTech,Mumbai,1287158,1368166,Yes,High,5000000
2747,8,7,2,EdTech,Kolkata,1738334,1366247,No,Low,500000
2748,14,7,3,AgriTech,Kolkata,1491554,986542,No,Low,500000
2749,7,15,8,EdTech,Bangalore,937673,1497740,Yes,High,5000000
2750,2,13,10,AI,Hyderabad,577384,1565724,Yes,High,5000000
2751,14,2,3,EdTech,Bangalore,1038572,2397031,Yes,High,5000000
2752,14,14,1,CleanTech,Kolkata,1474872,1180877,No,Low,500000
2753,14,4,8,AgriTech,Delhi,590780,82699,No,Low,500000
2754,18,2,7,AI,Delhi,1612938,1913984,Yes,High,5000000
2755,3,11,9,CleanTech,Hyderabad,1688199,216100,No,Low,500000
2756,20,11,8,AI,Hyderabad,988441,73608,No,Low,500000
2757,7,9,4,HealthTech,Hyderabad,1683380,1596917,No,Low,500000
2758,17,13,7,AI,Bangalore,1556518,1984986,Yes,High,5000000
2759,12,15,3,CleanTech,Pune,428430,1906091,Yes,High,5000000
2760,20,12,6,AgriTech,Chennai,305272,838150,Yes,High,5000000
2761,3,0,5,E-Commerce,Mumbai,795364,1871942,Yes,High,5000000
2762,7,2,6,E-Commerce,Mumbai,1330713,2254415,Yes,High,5000000
2763,4,10,5,EdTech,Chennai,1928895,151357,No,Low,500000
2764,4,2,5,FinTech,Mumbai,988160,2285314,Yes,High,5000000
2765,12,4,1,FinTech,Hyderabad,884005,72900,No,Low,500000
2766,9,2,9,HealthTech,Kolkata,127078,407168,Yes,High,5000000
2767,15,1,1,CleanTech,Kolkata,629637,983671,Yes,High,5000000
2768,14,5,6,AI,Pune,1570449,1824805,Yes,High,5000000
2769,16,13,7,EdTech,Chennai,1782280,227161,No,Low,500000
2770,16,3,6,EdTech,Hyderabad,1541878,1827664,Yes,High,5000000
2771,9,12,8,CleanTech,Pune,1144058,1818116,Yes,High,5000000
2772,14,3,8,AgriTech,Bangalore,1463620,170901,No,Low,500000
2773,5,13,2,HealthTech,Pune,1300927,199662,No,Low,500000
2774,7,0,1,CleanTech,Pune,1835979,179558,No,Low,500000
2775,9,14,8,AgriTech,Bangalore,1962119,2435917,Yes,High,5000000
2776,5,4,7,E-Commerce,Mumbai,347501,724349,Yes,High,5000000
2777,16,10,1,EdTech,Mumbai,870612,933538,Yes,High,5000000
2778,2,3,5,FinTech,Mumbai,1090323,186440,No,Low,500000
2779,5,2,2,AI,Delhi,1374947,222623,No,Low,500000
2780,7,4,10,AI,Delhi,510886,264305,No,Low,500000
2781,4,2,4,AgriTech,Delhi,848233,1470342,Yes,High,5000000
2782,13,1,5,FinTech,Delhi,1737784,2109592,Yes,High,5000000
2783,14,4,1,EdTech,Mumbai,174759,802220,Yes,High,5000000
2784,15,8,10,EdTech,Bangalore,286913,1147286,Yes,High,5000000
2785,15,6,4,AgriTech,Bangalore,1716491,737736,No,Low,500000
2786,18,8,10,E-Commerce,Hyderabad,177508,680916,Yes,High,5000000
2787,2,1,2,AI,Hyderabad,1899313,1093583,No,Low,500000
2788,5,14,4,HealthTech,Chennai,736977,2077403,Yes,High,5000000
2789,20,8,2,AgriTech,Kolkata,1732851,721944,No,Low,500000
2790,10,7,4,AgriTech,Kolkata,1873443,1311606,No,Low,500000
2791,8,13,3,FinTech,Pune,621384,2126689,Yes,High,5000000
2792,15,10,10,E-Commerce,Hyderabad,1399667,34239,No,Low,500000
2793,14,9,7,AI,Chennai,1682348,1124762,No,Low,500000
2794,2,6,6,AgriTech,Delhi,447044,406088,No,Low,500000
2795,14,10,9,AgriTech,Bangalore,1553204,292949,No,Low,500000
2796,13,7,2,AI,Bangalore,1619624,683762,No,Low,500000
2797,6,14,3,CleanTech,Chennai,1148598,822567,No,Low,500000
2798,13,7,6,FinTech,Kolkata,1064447,2210418,Yes,High,5000000
2799,17,4,7,AI,Chennai,1878648,586243,No,Low,500000
2800,14,3,3,FinTech,Hyderabad,1873608,1429559,No,Low,500000
2801,2,11,7,EdTech,Hyderabad,1700418,2013413,Yes,High,5000000
2802,13,4,3,CleanTech,Hyderabad,1574336,672283,No,Low,500000
2803,17,11,3,AgriTech,Pune,823550,1740179,Yes,High,5000000
2804,2,13,7,AgriTech,Mumbai,321234,114337,No,Low,500000
2805,6,2,9,AgriTech,Delhi,1775817,604447,No,Low,500000
2806,17,0,8,FinTech,Hyderabad,126206,930582,Yes,High,5000000
2807,20,11,9,E-Commerce,Kolkata,1956224,2153133,Yes,High,5000000
2808,17,12,8,AI,Delhi,926606,2317877,Yes,High,5000000
2809,17,14,1,AI,Pune,450903,65140,No,Low,500000
2810,17,9,9,AgriTech,Pune,1027005,1893804,Yes,High,5000000
2811,19,11,10,AgriTech,Delhi,293352,1252034,Yes,High,5000000
2812,13,1,7,HealthTech,Hyderabad,413744,1540166,Yes,High,5000000
2813,9,10,10,HealthTech,Delhi,1106643,576410,No,Low,500000
2814,3,12,10,CleanTech,Bangalore,1394008,1349759,No,Low,500000
2815,2,1,6,AgriTech,Chennai,1288057,1614732,Yes,High,5000000
2816,4,12,4,FinTech,Bangalore,1448075,2392828,Yes,High,5000000
2817,13,11,8,CleanTech,Hyderabad,1345109,2146743,Yes,High,5000000
2818,10,10,3,E-Commerce,Kolkata,1961267,2198452,Yes,High,5000000
2819,11,0,4,E-Commerce,Pune,788908,2459284,Yes,High,5000000
2820,15,9,2,CleanTech,Hyderabad,1693019,2294306,Yes,High,5000000
2821,10,3,2,AI,Delhi,728732,1498909,Yes,High,5000000
2822,17,10,6,HealthTech,Mumbai,1079592,2423550,Yes,High,5000000
2823,6,3,3,AI,Kolkata,1640491,927480,No,Low,500000
2824,15,0,8,AI,Delhi,511593,600130,Yes,High,5000000
2825,4,0,4,AI,Kolkata,105159,1182670,Yes,High,5000000
2826,17,15,3,FinTech,Mumbai,505045,950502,Yes,High,5000000
2827,10,12,7,AI,Delhi,1360829,2431873,Yes,High,5000000
2828,17,3,9,AgriTech,Chennai,511104,1833287,Yes,High,5000000
2829,18,5,8,AI,Delhi,393374,237728,No,Low,500000
2830,6,14,2,FinTech,Mumbai,382113,2159720,Yes,High,5000000
2831,10,2,8,CleanTech,Chennai,873172,962672,Yes,High,5000000
2832,19,5,8,AgriTech,Mumbai,1220661,1570863,Yes,High,5000000
2833,10,12,8,CleanTech,Hyderabad,958685,452881,No,Low,500000
2834,17,2,9,AI,Hyderabad,158365,23316,No,Low,500000
2835,18,0,5,AgriTech,Chennai,1425546,1072908,No,Low,500000
2836,9,14,7,EdTech,Pune,1344935,988011,No,Low,500000
2837,17,7,3,E-Commerce,Chennai,1484109,993768,No,Low,500000
2838,18,3,9,CleanTech,Hyderabad,1004557,2460566,Yes,High,5000000
2839,9,7,3,CleanTech,Delhi,1193861,1864075,Yes,High,5000000
2840,19,13,7,E-Commerce,Bangalore,1440688,1781736,Yes,High,5000000
2841,6,1,7,FinTech,Hyderabad,1613161,2321624,Yes,High,5000000
2842,8,1,6,AgriTech,Kolkata,162569,2194716,Yes,High,5000000
2843,19,5,5,FinTech,Delhi,412050,1457418,Yes,High,5000000
2844,16,10,10,EdTech,Mumbai,64528,408010,Yes,High,5000000
2845,15,0,5,AgriTech,Hyderabad,1985055,1749552,No,Low,500000
2846,3,11,4,EdTech,Bangalore,1206346,236806,No,Low,500000
2847,10,3,9,HealthTech,Delhi,980022,927629,No,Low,500000
2848,20,10,7,E-Commerce,Pune,774174,1753993,Yes,High,5000000
2849,9,7,6,CleanTech,Bangalore,1922392,2312638,Yes,High,5000000
2850,9,11,9,HealthTech,Pune,1591773,1709467,Yes,High,5000000
2851,8,11,9,EdTech,Kolkata,658690,2365930,Yes,High,5000000
2852,5,1,3,EdTech,Kolkata,88066,1681372,Yes,High,5000000
2853,2,4,5,HealthTech,Mumbai,874539,2181322,Yes,High,5000000
2854,18,7,3,AI,Pune,1326928,1061666,No,Low,500000
2855,8,4,7,AgriTech,Delhi,1064127,1077970,Yes,High,5000000
2856,15,4,1,AgriTech,Chennai,1781681,904494,No,Low,500000
2857,3,1,6,CleanTech,Mumbai,442437,1156819,Yes,High,5000000
2858,18,14,8,EdTech,Chennai,1326368,1492563,Yes,High,5000000
2859,5,7,10,EdTech,Mumbai,1938022,1938720,Yes,High,5000000
2860,8,13,10,AgriTech,Pune,1630271,557397,No,Low,500000
2861,5,13,10,AgriTech,Pune,1658402,1696996,Yes,High,5000000
2862,3,10,6,E-Commerce,Bangalore,1314240,1957316,Yes,High,5000000
2863,15,11,10,E-Commerce,Bangalore,1492456,1239962,No,Low,500000
2864,4,15,8,AI,Pune,622287,2071367,Yes,High,5000000
2865,11,9,9,EdTech,Delhi,344619,1424485,Yes,High,5000000
2866,2,4,10,E-Commerce,Bangalore,800666,1447840,Yes,High,5000000
2867,7,13,10,E-Commerce,Chennai,737283,920434,Yes,High,5000000
2868,2,9,6,HealthTech,Kolkata,707479,2471893,Yes,High,5000000
2869,19,3,9,AgriTech,Bangalore,784126,1267987,Yes,High,5000000
2870,6,1,7,CleanTech,Pune,639510,1887556,Yes,High,5000000
2871,18,5,4,HealthTech,Pune,185162,1902578,Yes,High,5000000
2872,20,10,4,CleanTech,Mumbai,1315557,1872686,Yes,High,5000000
2873,16,4,5,CleanTech,Delhi,970083,264853,No,Low,500000
2874,9,15,4,AgriTech,Chennai,351563,397025,Yes,High,5000000
2875,19,10,4,E-Commerce,Hyderabad,184489,1539187,Yes,High,5000000
2876,7,6,9,EdTech,Kolkata,1087883,171530,No,Low,500000
2877,19,0,3,E-Commerce,Pune,1969594,2129001,Yes,High,5000000
2878,16,5,1,AI,Mumbai,1487052,1758983,Yes,High,5000000
2879,19,10,7,AI,Chennai,1514293,217126,No,Low,500000
2880,2,12,4,E-Commerce,Kolkata,177669,2101722,Yes,High,5000000
2881,4,9,8,AgriTech,Pune,1403664,436485,No,Low,500000
2882,15,2,3,AI,Pune,1362428,1590846,Yes,High,5000000
2883,20,3,3,HealthTech,Delhi,1901958,1388599,No,Low,500000
2884,5,12,2,EdTech,Pune,1534255,1585093,Yes,High,5000000
2885,14,0,6,CleanTech,Pune,1591237,1759327,Yes,High,5000000
2886,8,0,4,CleanTech,Chennai,965562,322515,No,Low,500000
2887,4,0,3,HealthTech,Delhi,197771,158217,No,Low,500000
2888,19,8,4,HealthTech,Delhi,1848930,965656,No,Low,500000
2889,4,12,9,EdTech,Hyderabad,1484868,815519,No,Low,500000
2890,6,14,6,CleanTech,Bangalore,1747781,726491,No,Low,500000
2891,19,10,4,HealthTech,Bangalore,1404964,387596,No,Low,500000
2892,9,1,4,EdTech,Bangalore,1647706,230348,No,Low,500000
2893,13,5,7,HealthTech,Mumbai,69923,73436,Yes,High,5000000
2894,17,10,7,E-Commerce,Hyderabad,1279755,1606596,Yes,High,5000000
2895,8,6,4,E-Commerce,Pune,1739965,2475772,Yes,High,5000000
2896,2,9,4,FinTech,Kolkata,251812,334416,Yes,High,5000000
2897,13,6,2,HealthTech,Pune,1018925,1938229,Yes,High,5000000
2898,6,3,9,AI,Mumbai,424202,1022532,Yes,High,5000000
2899,12,6,1,CleanTech,Kolkata,1280371,1384528,Yes,High,5000000
2900,15,6,8,EdTech,Bangalore,1021638,1121062,Yes,High,5000000
2901,14,12,9,AgriTech,Chennai,1725567,1776106,Yes,High,5000000
2902,20,11,4,EdTech,Kolkata,1828819,2449559,Yes,High,5000000
2903,18,1,7,E-Commerce,Bangalore,1167210,844050,No,Low,500000
2904,8,15,7,EdTech,Chennai,1305728,243614,No,Low,500000
2905,15,0,2,EdTech,Hyderabad,66285,2243846,Yes,High,5000000
2906,7,3,7,HealthTech,Mumbai,701929,1736340,Yes,High,5000000
2907,18,11,8,CleanTech,Bangalore,1007595,2389153,Yes,High,5000000
2908,3,4,5,EdTech,Bangalore,1663041,1314329,No,Low,500000
2909,15,8,4,E-Commerce,Hyderabad,1290829,1385014,Yes,High,5000000
2910,12,13,1,E-Commerce,Mumbai,741600,1651961,Yes,High,5000000
2911,17,7,3,CleanTech,Kolkata,1656727,1233396,No,Low,500000
2912,7,10,5,FinTech,Hyderabad,378070,1044548,Yes,High,5000000
2913,13,5,4,E-Commerce,Bangalore,1859490,2101025,Yes,High,5000000
2914,16,0,5,AI,Chennai,1784408,1778980,No,Low,500000
2915,7,11,6,EdTech,Pune,1294787,2139910,Yes,High,5000000
2916,10,1,7,CleanTech,Kolkata,190230,1180989,Yes,High,5000000
2917,9,13,9,FinTech,Bangalore,700720,1141900,Yes,High,5000000
2918,13,15,8,FinTech,Chennai,640316,40531,No,Low,500000
2919,16,14,5,AI,Chennai,879918,2380115,Yes,High,5000000
2920,18,4,4,AgriTech,Mumbai,969607,903365,No,Low,500000
2921,19,11,4,E-Commerce,Chennai,403374,1412601,Yes,High,5000000
2922,19,5,3,E-Commerce,Bangalore,979355,2268170,Yes,High,5000000
2923,14,1,5,E-Commerce,Kolkata,458337,2146229,Yes,High,5000000
2924,17,6,4,EdTech,Kolkata,1027922,1896673,Yes,High,5000000
2925,17,9,8,EdTech,Delhi,498498,2275142,Yes,High,5000000
2926,17,0,2,E-Commerce,Bangalore,278659,1915747,Yes,High,5000000
2927,6,1,1,FinTech,Kolkata,1760991,443158,No,Low,500000
2928,20,13,9,HealthTech,Hyderabad,1387352,1633308,Yes,High,5000000
2929,19,13,10,CleanTech,Delhi,1214302,2075932,Yes,High,5000000
2930,3,11,4,CleanTech,Delhi,311382,907203,Yes,High,5000000
2931,17,13,9,AI,Mumbai,644269,2156261,Yes,High,5000000
2932,3,10,5,EdTech,Hyderabad,928501,2035036,Yes,High,5000000
2933,14,4,10,FinTech,Hyderabad,1875631,516571,No,Low,500000
2934,8,11,1,FinTech,Pune,71041,781366,Yes,High,5000000
2935,13,2,3,E-Commerce,Chennai,1972732,141036,No,Low,500000
2936,12,12,6,HealthTech,Chennai,1824357,2168591,Yes,High,5000000
2937,9,1,4,AI,Chennai,1620276,1953360,Yes,High,5000000
2938,6,4,7,CleanTech,Hyderabad,915179,1138817,Yes,High,5000000
2939,17,3,2,CleanTech,Pune,1964912,2357091,Yes,High,5000000
2940,3,1,2,HealthTech,Bangalore,449054,605500,Yes,High,5000000
2941,2,10,5,AgriTech,Kolkata,1981402,1085455,No,Low,500000
2942,19,3,2,AI,Bangalore,1433176,1924282,Yes,High,5000000
2943,3,3,10,AgriTech,Hyderabad,1400207,1961725,Yes,High,5000000
2944,14,8,2,EdTech,Hyderabad,1292699,959745,No,Low,500000
2945,16,4,10,E-Commerce,Pune,444162,1482553,Yes,High,5000000
2946,3,7,7,AI,Chennai,1868947,946411,No,Low,500000
2947,13,10,9,FinTech,Mumbai,1573697,1607907,Yes,High,5000000
2948,13,7,3,AI,Bangalore,1767348,311598,No,Low,500000
2949,7,8,7,AgriTech,Delhi,1777572,1337488,No,Low,500000
2950,5,8,6,E-Commerce,Bangalore,524008,1988914,Yes,High,5000000
2951,20,10,1,AI,Mumbai,980549,1884781,Yes,High,5000000
2952,14,2,6,FinTech,Delhi,698351,192824,No,Low,500000
2953,3,7,4,EdTech,Kolkata,538545,628029,Yes,High,5000000
2954,15,9,5,CleanTech,Bangalore,1141606,228443,No,Low,500000
2955,5,9,3,E-Commerce,Mumbai,246745,1475216,Yes,High,5000000
2956,10,15,5,E-Commerce,Hyderabad,944034,1343940,Yes,High,5000000
2957,16,11,8,FinTech,Kolkata,117813,833961,Yes,High,5000000
2958,4,14,7,FinTech,Hyderabad,392074,2027983,Yes,High,5000000
2959,10,8,2,HealthTech,Hyderabad,278396,876258,Yes,High,5000000
2960,11,8,10,FinTech,Delhi,1532487,1865151,Yes,High,5000000
2961,15,11,8,HealthTech,Hyderabad,1186160,2140430,Yes,High,5000000
2962,18,3,6,AgriTech,Delhi,1822652,319966,No,Low,500000
2963,15,5,1,HealthTech,Chennai,1129725,307483,No,Low,500000
2964,5,11,7,E-Commerce,Mumbai,711907,1667877,Yes,High,5000000
2965,10,7,9,AgriTech,Chennai,130234,2459240,Yes,High,5000000
2966,3,13,7,AI,Mumbai,881684,509534,No,Low,500000
2967,14,1,2,E-Commerce,Pune,650567,2410544,Yes,High,5000000
2968,8,3,5,FinTech,Hyderabad,778203,2141268,Yes,High,5000000
2969,3,6,7,CleanTech,Kolkata,385103,1302798,Yes,High,5000000
2970,19,10,6,E-Commerce,Mumbai,1873413,656760,No,Low,500000
2971,3,12,3,EdTech,Hyderabad,1231022,707591,No,Low,500000
2972,5,0,2,CleanTech,Kolkata,1179980,2366638,Yes,High,5000000
2973,19,7,5,AI,Pune,1129858,1642693,Yes,High,5000000
2974,20,6,5,FinTech,Pune,139739,1358816,Yes,High,5000000
2975,8,6,8,EdTech,Kolkata,1042901,1357533,Yes,High,5000000
2976,13,4,7,AgriTech,Delhi,116704,1596754,Yes,High,5000000
2977,3,14,4,FinTech,Pune,618891,1965773,Yes,High,5000000
2978,4,2,4,CleanTech,Delhi,610345,338702,No,Low,500000
2979,20,4,2,AgriTech,Bangalore,66994,629183,Yes,High,5000000
2980,5,11,1,E-Commerce,Kolkata,1053352,581034,No,Low,500000
2981,10,5,6,EdTech,Bangalore,1706055,2144511,Yes,High,5000000
2982,12,12,9,AI,Delhi,1392232,278735,No,Low,500000
2983,19,8,3,HealthTech,Kolkata,232114,2384844,Yes,High,5000000
2984,15,2,5,E-Commerce,Pune,1656620,901094,No,Low,500000
2985,10,4,4,AgriTech,Hyderabad,848006,2260170,Yes,High,5000000
2986,9,2,2,FinTech,Chennai,1996032,1623204,No,Low,500000
2987,17,1,8,E-Commerce,Kolkata,559211,2110054,Yes,High,5000000
2988,6,4,4,AI,Mumbai,1380640,851576,No,Low,500000
2989,4,10,6,AI,Chennai,1097591,591285,No,Low,500000
2990,14,1,4,FinTech,Bangalore,1151185,318169,No,Low,500000
2991,13,1,10,HealthTech,Pune,1749885,2319896,Yes,High,5000000
2992,17,1,7,AgriTech,Chennai,1727784,892677,No,Low,500000
2993,13,9,7,AgriTech,Chennai,589637,1267330,Yes,High,5000000
2994,3,2,9,EdTech,Delhi,564951,424206,No,Low,500000
2995,6,15,6,EdTech,Delhi,1811324,2213291,Yes,High,5000000
2996,7,1,7,AgriTech,Hyderabad,1866416,2011712,Yes,High,5000000
2997,10,7,5,AI,Bangalore,735918,1887357,Yes,High,5000000
2998,11,6,4,AgriTech,Hyderabad,811710,1992530,Yes,High,5000000
2999,20,0,6,EdTech,Kolkata,1296029,534461,No,Low,500000
3000,16,7,5,HealthTech,Mumbai,408998,1109772,Yes,High,5000000
3001,6,8,10,AI,Mumbai,1984054,99527,No,Low,500000
3002,10,11,10,EdTech,Chennai,1916798,2074660,Yes,High,5000000
3003,3,10,2,AgriTech,Pune,643059,2286056,Yes,High,5000000
3004,3,15,8,E-Commerce,Pune,1492158,2260045,Yes,High,5000000
3005,14,2,8,FinTech,Delhi,1803938,836913,No,Low,500000
3006,13,1,4,CleanTech,Hyderabad,612551,2126852,Yes,High,5000000
3007,11,13,10,AgriTech,Mumbai,1937625,1661886,No,Low,500000
3008,15,14,9,HealthTech,Delhi,905728,955178,Yes,High,5000000
3009,11,2,5,EdTech,Pune,1975086,1542288,No,Low,500000
3010,17,1,8,AgriTech,Chennai,1719544,2483156,Yes,High,5000000
3011,8,8,10,AI,Mumbai,359596,769999,Yes,High,5000000
3012,8,10,7,EdTech,Kolkata,911760,2302921,Yes,High,5000000
3013,16,15,4,AI,Chennai,1771960,1241849,No,Low,500000
3014,7,7,1,EdTech,Kolkata,687512,627354,No,Low,500000
3015,5,13,2,CleanTech,Delhi,628266,797159,Yes,High,5000000
3016,8,7,8,EdTech,Hyderabad,601071,1935345,Yes,High,5000000
3017,20,5,7,E-Commerce,Chennai,275943,1074991,Yes,High,5000000
3018,6,2,10,FinTech,Kolkata,1244602,1641045,Yes,High,5000000
